event_id,timestamp,cloud_provider,resource_type,action,actor_type,actor_name,source_ip,region,mfa_used,outcome,severity,risk_score,session_duration_s,anomaly_label
evt-0011085,2025-05-11T23:42:34Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Network/networkSecurityGroups/write,service_account,svc-account-024,10.1.39.12,westus2,True,Success,high,41.11,,0
evt-0011086,2025-05-11T23:44:35Z,azure,Microsoft.Storage/storageAccounts,Microsoft.KeyVault/vaults/secrets/read,service_account,svc-account-004,10.0.179.215,northeurope,False,Success,medium,33.0,,0
evt-0011087,2025-05-11T23:50:38Z,azure,Microsoft.Sql/servers,Microsoft.Authorization/roleAssignments/write,user,user-0123,10.1.12.249,westus2,True,Success,high,100.0,3881.0,1
evt-0011088,2025-05-11T23:56:22Z,azure,Microsoft.KeyVault/vaults,Microsoft.Compute/virtualMachines/write,service_account,svc-account-024,172.16.110.124,westeurope,False,Success,low,26.84,,0
evt-0011089,2025-05-12T00:05:27Z,aws,elb:LoadBalancer,CreateBucket,api_key,user-0007,10.0.219.229,eu-west-1,False,Denied,medium,29.78,,0
evt-0011090,2025-05-12T00:05:45Z,gcp,container.clusters,storage.buckets.create,assumed_role,assumed-role/deploy-role-013,172.17.170.61,australia-southeast1,True,Success,low,37.82,6367.0,0
evt-0011091,2025-05-12T00:14:31Z,azure,Microsoft.Web/sites,Microsoft.KeyVault/vaults/secrets/read,api_key,user-0145,172.16.180.216,southeastasia,True,Success,high,30.43,,0
evt-0011092,2025-05-12T00:22:26Z,azure,Microsoft.Sql/servers,Microsoft.Compute/disks/write,user,user-0102,172.17.201.172,eastus,False,Failure,medium,24.59,9403.0,0
evt-0011093,2025-05-12T00:22:57Z,gcp,storage.buckets,compute.firewalls.insert,user,user-0112,192.168.1.80.64,europe-west1,True,Denied,high,53.24,2781.0,0
evt-0011094,2025-05-12T00:48:44Z,gcp,iam.serviceAccounts,cloudsql.instances.create,user,user-0038,172.17.31.82,europe-west1,True,Success,high,41.76,18196.0,0
evt-0011095,2025-05-12T00:49:39Z,aws,ec2:Instance,ModifyInstanceAttribute,user,user-0118,192.168.0.131.108,eu-west-1,True,Success,low,10.6,15872.0,0
evt-0011096,2025-05-12T00:52:19Z,aws,kms:Key,PutBucketPublicAccessBlock,assumed_role,assumed-role/deploy-role-017,172.16.59.24,us-east-2,True,Success,low,34.43,28110.0,0
evt-0011097,2025-05-12T00:54:31Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Authorization/roleDefinitions/write,service_account,svc-account-007,10.1.122.73,westeurope,True,Success,medium,22.79,,0
evt-0011098,2025-05-12T01:01:51Z,aws,rds:Instance,DescribeInstances,service_account,svc-account-019,172.16.247.87,eu-west-1,True,Success,medium,26.04,,0
evt-0011099,2025-05-12T01:04:25Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Compute/disks/write,service_account,svc-account-005,192.168.0.106.132,southeastasia,False,Success,high,36.62,,0
evt-0011100,2025-05-12T01:06:52Z,aws,cloudtrail:Trail,ModifyInstanceAttribute,root,root,10.1.8.17,eu-west-1,True,Success,low,29.7,,0
evt-0011101,2025-05-12T01:13:40Z,aws,elb:LoadBalancer,DisableCloudtrailLogging,user,user-0007,172.17.237.9,us-east-1,True,Success,low,32.19,18178.0,0
evt-0011102,2025-05-12T01:25:34Z,gcp,container.clusters,container.clusters.create,service_account,svc-account-002,192.168.0.124.175,europe-west1,True,Denied,high,50.23,,0
evt-0011103,2025-05-12T01:27:39Z,aws,kms:Key,AuthorizeSecurityGroupIngress,user,user-0071,192.168.0.158.83,eu-west-1,True,Success,medium,49.44,11056.0,0
evt-0011104,2025-05-12T01:31:01Z,aws,iam:User,AuthorizeSecurityGroupIngress,assumed_role,assumed-role/deploy-role-017,172.17.96.120,us-west-2,True,Failure,low,45.88,21704.0,0
evt-0011105,2025-05-12T01:37:44Z,aws,vpc:SecurityGroup,DescribeInstances,assumed_role,assumed-role/deploy-role-001,172.16.48.124,eu-west-1,True,Success,low,27.95,25693.0,0
evt-0011106,2025-05-12T01:47:11Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Storage/storageAccounts/write,user,user-0149,192.168.1.200.75,southeastasia,True,Success,low,20.14,10035.0,0
evt-0011107,2025-05-12T01:48:10Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Network/networkSecurityGroups/write,api_key,user-0098,10.1.63.201,southeastasia,True,Failure,low,10.23,,0
evt-0011108,2025-05-12T01:54:30Z,aws,rds:Instance,TerminateInstances,assumed_role,assumed-role/deploy-role-004,10.0.10.105,us-east-1,True,Success,low,34.74,23065.0,0
evt-0011109,2025-05-12T01:56:00Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Sql/servers/write,assumed_role,assumed-role/deploy-role-004,172.17.114.178,northeurope,True,Denied,medium,50.87,1133.0,0
evt-0011110,2025-05-12T02:04:46Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Compute/virtualMachines/write,api_key,user-0011,192.168.0.74.246,westus2,True,Success,low,8.21,,0
evt-0011111,2025-05-12T02:05:13Z,aws,iam:Role,ModifyInstanceAttribute,api_key,user-0089,172.17.5.16,eu-central-1,True,Success,medium,27.36,,0
evt-0011112,2025-05-12T02:06:31Z,aws,lambda:Function,RunInstances,service_account,svc-account-004,192.168.0.12.121,us-east-1,True,Success,low,19.17,,0
evt-0011113,2025-05-12T02:11:39Z,aws,elb:LoadBalancer,DeleteUser,user,user-0149,172.16.116.175,ap-southeast-1,True,Success,medium,24.43,8233.0,0
evt-0011114,2025-05-12T02:13:15Z,gcp,iam.serviceAccounts,compute.instances.insert,service_account,svc-account-010,172.16.110.34,europe-west1,False,Failure,low,1.94,,0
evt-0011115,2025-05-12T02:16:44Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.KeyVault/vaults/secrets/read,user,user-0149,192.168.1.122.178,westus2,True,Success,high,44.19,21669.0,0
evt-0011116,2025-05-12T02:18:29Z,gcp,iam.serviceAccounts,storage.buckets.setIamPolicy,user,user-0078,172.17.239.215,us-east1,True,Success,low,27.03,25706.0,0
evt-0011117,2025-05-12T02:27:05Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Authorization/policyAssignments/write,assumed_role,assumed-role/deploy-role-010,10.0.187.89,westus2,True,Success,high,54.3,21292.0,0
evt-0011118,2025-05-12T02:31:48Z,gcp,cloudsql.instances,storage.buckets.setIamPolicy,service_account,svc-account-002,172.17.224.205,us-east1,True,Success,low,40.93,,0
evt-0011119,2025-05-12T02:36:16Z,aws,cloudtrail:Trail,PutPublicAccessBlock,root,root,172.16.69.118,eu-central-1,True,Success,critical,85.2,,0
evt-0011120,2025-05-12T02:39:54Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Storage/storageAccounts/write,user,user-0099,192.168.0.36.246,eastus,True,Success,high,34.11,15346.0,0
evt-0011121,2025-05-12T02:49:26Z,aws,ec2:Instance,RunInstances,service_account,svc-account-016,172.17.156.180,ap-southeast-1,False,Success,critical,60.47,,0
evt-0011122,2025-05-12T03:02:36Z,aws,s3:Bucket,AttachRolePolicy,assumed_role,assumed-role/deploy-role-016,10.0.145.213,us-east-1,False,Success,low,28.91,21720.0,0
evt-0011123,2025-05-12T03:02:58Z,gcp,cloudrun.services,iam.serviceAccounts.keys.create,api_key,user-0033,192.168.1.236.215,europe-west1,False,Success,medium,43.96,,0
evt-0011124,2025-05-12T03:03:56Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Authorization/policyAssignments/write,service_account,svc-account-027,10.0.3.17,westeurope,False,Success,high,33.16,,0
evt-0011125,2025-05-12T03:20:02Z,azure,Microsoft.Web/sites,Microsoft.Compute/disks/write,root,root,192.168.1.217.39,northeurope,True,Success,low,25.87,,0
evt-0011126,2025-05-12T03:24:20Z,gcp,compute.instances,iam.serviceAccounts.keys.create,user,user-0089,10.0.119.140,us-central1,True,Success,medium,48.12,2613.0,0
evt-0011127,2025-05-12T03:28:32Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Compute/disks/write,service_account,svc-account-021,192.168.1.150.43,westeurope,False,Denied,low,28.28,,0
evt-0011128,2025-05-12T03:28:57Z,aws,iam:Role,DisableCloudtrailLogging,api_key,user-0116,192.168.0.220.145,us-west-2,False,Success,low,37.23,,0
evt-0011129,2025-05-12T03:31:47Z,gcp,compute.instances,container.clusters.create,assumed_role,assumed-role/deploy-role-012,192.168.0.230.176,asia-east1,True,Success,low,27.58,19027.0,0
evt-0011130,2025-05-12T03:31:54Z,aws,ec2:Instance,RunInstances,service_account,svc-account-012,10.1.209.132,eu-west-1,True,Success,high,23.63,,0
evt-0011131,2025-05-12T03:36:43Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Compute/virtualMachines/write,service_account,svc-account-012,172.16.196.80,westeurope,True,Success,low,16.09,,0
evt-0011132,2025-05-12T03:37:19Z,aws,iam:Role,CreateRole,service_account,svc-account-022,172.16.86.9,ap-southeast-1,True,Failure,low,9.87,,0
evt-0011133,2025-05-12T03:48:52Z,aws,kms:Key,AttachRolePolicy,assumed_role,assumed-role/deploy-role-001,45.33.108.248,eu-central-1,False,Success,medium,90.66,28642.0,1
evt-0011134,2025-05-12T03:54:54Z,aws,elb:LoadBalancer,TerminateInstances,service_account,svc-account-008,172.16.144.159,eu-central-1,True,Success,medium,26.9,,0
evt-0011135,2025-05-12T03:58:01Z,azure,Microsoft.Web/sites,Microsoft.Authorization/roleAssignments/write,assumed_role,assumed-role/deploy-role-001,172.16.184.3,westeurope,True,Success,low,47.81,19164.0,0
evt-0011136,2025-05-12T03:59:43Z,aws,s3:Bucket,DescribeInstances,user,user-0032,10.1.84.84,us-west-2,True,Success,medium,19.7,18001.0,0
evt-0011137,2025-05-12T04:09:19Z,aws,lambda:Function,PutBucketPublicAccessBlock,service_account,svc-account-008,192.168.1.229.9,us-east-2,True,Success,high,37.79,,0
evt-0011138,2025-05-12T04:16:28Z,aws,ec2:Instance,RunInstances,user,user-0081,172.16.19.186,eu-central-1,False,Success,low,6.85,26768.0,0
evt-0011139,2025-05-12T04:18:37Z,gcp,storage.buckets,iam.serviceAccounts.keys.create,assumed_role,assumed-role/deploy-role-010,10.1.254.190,asia-east1,True,Success,low,44.44,3003.0,0
evt-0011140,2025-05-12T04:20:19Z,aws,ec2:Instance,CreateKeyPair,user,user-0087,172.17.62.112,ap-southeast-1,False,Success,low,14.95,8081.0,0
evt-0011141,2025-05-12T04:20:53Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Storage/storageAccounts/write,user,user-0126,10.0.197.158,southeastasia,True,Success,low,14.82,17447.0,0
evt-0011142,2025-05-12T04:34:07Z,gcp,iam.serviceAccounts,iam.serviceAccounts.keys.create,user,user-0058,172.16.249.194,europe-west1,True,Success,low,38.05,5404.0,0
evt-0011143,2025-05-12T04:36:08Z,aws,s3:Bucket,ModifyInstanceAttribute,assumed_role,assumed-role/deploy-role-005,10.1.77.200,eu-central-1,True,Failure,high,47.68,12445.0,0
evt-0011144,2025-05-12T04:44:04Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Compute/virtualMachines/write,service_account,svc-account-001,192.168.1.148.104,northeurope,True,Success,medium,23.54,,0
evt-0011145,2025-05-12T04:46:19Z,aws,s3:Bucket,AttachRolePolicy,user,user-0011,192.168.0.37.34,eu-west-1,True,Success,high,47.78,7124.0,0
evt-0011146,2025-05-12T04:47:57Z,gcp,cloudrun.services,iam.serviceAccounts.create,api_key,user-0137,192.168.0.117.120,australia-southeast1,False,Failure,low,15.93,,0
evt-0011147,2025-05-12T04:53:37Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Compute/disks/write,assumed_role,assumed-role/deploy-role-001,192.168.0.242.237,westus2,True,Success,critical,75.91,27764.0,0
evt-0011148,2025-05-12T04:55:11Z,gcp,cloudrun.services,storage.buckets.delete,assumed_role,assumed-role/deploy-role-019,172.17.254.27,asia-east1,True,Success,low,32.06,3981.0,0
evt-0011149,2025-05-12T04:59:21Z,aws,elb:LoadBalancer,RunInstances,user,user-0033,10.1.134.134,us-east-2,True,Success,high,41.66,16565.0,0
evt-0011150,2025-05-12T05:04:55Z,aws,elb:LoadBalancer,CreateUser,assumed_role,assumed-role/deploy-role-004,192.168.1.94.219,eu-west-1,True,Success,low,32.87,22626.0,0
evt-0011151,2025-05-12T05:15:31Z,gcp,storage.buckets,container.clusters.create,user,user-0095,172.16.233.1,asia-east1,True,Denied,low,28.05,24274.0,0
evt-0011152,2025-05-12T05:16:05Z,aws,iam:Role,AuthorizeSecurityGroupIngress,service_account,svc-account-011,192.168.1.137.210,ap-southeast-1,False,Success,low,29.95,,0
evt-0011153,2025-05-12T05:20:36Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Compute/virtualMachines/write,service_account,svc-account-029,10.1.68.232,northeurope,True,Success,medium,18.39,,0
evt-0011154,2025-05-12T05:25:18Z,aws,iam:User,TerminateInstances,assumed_role,assumed-role/deploy-role-012,10.1.224.228,us-east-2,False,Success,critical,71.07,19227.0,0
evt-0011155,2025-05-12T05:35:48Z,aws,cloudtrail:Trail,TerminateInstances,assumed_role,assumed-role/deploy-role-006,10.0.6.161,eu-central-1,True,Success,low,26.2,5447.0,0
evt-0011156,2025-05-12T05:36:11Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Authorization/policyAssignments/write,service_account,svc-account-007,192.168.0.145.242,westeurope,True,Success,low,6.25,,0
evt-0011157,2025-05-12T05:41:57Z,azure,Microsoft.Web/sites,Microsoft.Authorization/roleAssignments/write,user,user-0010,192.168.1.39.76,westus2,False,Success,low,37.07,21113.0,0
evt-0011158,2025-05-12T05:53:56Z,aws,rds:Instance,AttachRolePolicy,user,user-0064,172.17.115.240,us-west-2,True,Success,high,31.45,300.0,0
evt-0011159,2025-05-12T05:58:37Z,aws,lambda:Function,AuthorizeSecurityGroupIngress,api_key,user-0112,10.1.195.139,us-east-2,True,Success,high,61.82,,0
evt-0011160,2025-05-12T06:03:51Z,aws,elb:LoadBalancer,AuthorizeSecurityGroupIngress,service_account,svc-account-019,10.0.175.211,us-east-1,True,Success,high,100.0,,1
evt-0011161,2025-05-12T06:12:21Z,aws,lambda:Function,DescribeInstances,assumed_role,assumed-role/deploy-role-011,10.1.33.138,ap-southeast-1,False,Failure,medium,40.49,26118.0,0
evt-0011162,2025-05-12T06:26:03Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Compute/virtualMachines/write,assumed_role,assumed-role/deploy-role-014,192.168.0.91.208,northeurope,True,Success,high,49.96,21630.0,0
evt-0011163,2025-05-12T06:30:36Z,azure,Microsoft.KeyVault/vaults,Microsoft.Web/sites/write,assumed_role,assumed-role/deploy-role-002,10.0.61.197,westeurope,True,Success,low,26.6,27434.0,0
evt-0011164,2025-05-12T06:45:55Z,aws,elb:LoadBalancer,PutBucketPublicAccessBlock,service_account,svc-account-013,192.168.0.153.68,ap-southeast-1,False,Success,low,8.36,,0
evt-0011165,2025-05-12T06:46:29Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Network/networkSecurityGroups/write,assumed_role,assumed-role/deploy-role-013,172.17.114.160,northeurope,False,Success,medium,36.15,9046.0,0
evt-0011166,2025-05-12T06:48:44Z,gcp,container.clusters,storage.buckets.delete,service_account,svc-account-014,192.168.0.48.224,us-central1,True,Denied,medium,35.12,,0
evt-0011167,2025-05-12T06:50:50Z,aws,s3:Bucket,DescribeInstances,api_key,user-0003,10.1.219.243,us-east-1,True,Success,medium,32.74,,0
evt-0011168,2025-05-12T06:56:47Z,gcp,compute.instances,compute.instances.insert,user,user-0094,10.0.250.161,us-central1,True,Denied,medium,30.6,6022.0,0
evt-0011169,2025-05-12T06:57:47Z,gcp,cloudrun.services,storage.buckets.delete,api_key,user-0060,192.168.1.75.4,australia-southeast1,True,Success,high,35.23,,0
evt-0011170,2025-05-12T07:11:38Z,gcp,container.clusters,storage.buckets.setIamPolicy,service_account,svc-account-024,192.168.0.8.95,asia-east1,False,Success,low,42.67,,0
evt-0011171,2025-05-12T07:13:07Z,aws,rds:Instance,DeleteUser,user,user-0092,172.16.254.46,ap-southeast-1,False,Success,medium,27.35,14875.0,0
evt-0011172,2025-05-12T07:19:29Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Compute/disks/write,user,user-0108,10.0.130.57,westeurope,True,Success,low,14.55,15262.0,0
evt-0011173,2025-05-12T07:22:20Z,aws,kms:Key,PutBucketPublicAccessBlock,service_account,svc-account-013,192.168.1.64.165,us-east-1,True,Success,low,21.23,,0
evt-0011174,2025-05-12T07:24:46Z,aws,ec2:Instance,CreateRole,user,user-0018,10.0.134.71,eu-central-1,True,Denied,low,26.44,26190.0,0
evt-0011175,2025-05-12T07:27:38Z,aws,vpc:SecurityGroup,AttachRolePolicy,service_account,svc-account-011,172.17.234.191,ap-southeast-1,True,Success,low,13.35,,0
evt-0011176,2025-05-12T07:28:11Z,azure,Microsoft.KeyVault/vaults,Microsoft.Authorization/roleDefinitions/write,user,user-0128,192.168.0.22.41,westeurope,True,Failure,medium,22.0,7672.0,0
evt-0011177,2025-05-12T07:31:44Z,aws,elb:LoadBalancer,TerminateInstances,user,user-0063,192.168.1.49.10,us-east-2,False,Success,low,23.12,5224.0,0
evt-0011178,2025-05-12T07:37:13Z,azure,Microsoft.KeyVault/vaults,Microsoft.Sql/servers/write,assumed_role,assumed-role/deploy-role-010,172.16.221.89,northeurope,True,Failure,low,33.94,21441.0,0
evt-0011179,2025-05-12T07:39:36Z,gcp,iam.serviceAccounts,container.clusters.create,user,user-0012,10.0.209.146,us-east1,False,Success,medium,17.34,26228.0,0
evt-0011180,2025-05-12T07:41:31Z,aws,lambda:Function,DeleteUser,user,user-0033,192.168.0.175.75,us-east-1,True,Denied,medium,33.67,23371.0,0
evt-0011181,2025-05-12T07:44:39Z,aws,lambda:Function,PutPublicAccessBlock,service_account,svc-account-021,10.1.33.124,us-west-2,True,Success,low,32.3,,0
evt-0011182,2025-05-12T07:45:31Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Resources/deployments/write,user,user-0116,172.17.191.109,northeurope,False,Success,low,27.45,20765.0,0
evt-0011183,2025-05-12T07:46:12Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Network/networkSecurityGroups/write,assumed_role,assumed-role/deploy-role-013,192.168.0.40.241,westus2,True,Success,low,34.08,15254.0,0
evt-0011184,2025-05-12T07:47:10Z,aws,s3:Bucket,AttachRolePolicy,user,user-0100,172.17.81.210,us-west-2,False,Success,low,6.99,13321.0,0
evt-0011185,2025-05-12T08:00:19Z,aws,lambda:Function,PutPublicAccessBlock,user,user-0020,192.168.0.143.151,eu-west-1,False,Denied,low,37.9,18261.0,0
evt-0011186,2025-05-12T08:02:15Z,azure,Microsoft.Web/sites,Microsoft.Web/sites/write,service_account,svc-account-003,10.1.177.26,westus2,False,Success,critical,55.91,,0
evt-0011187,2025-05-12T08:10:41Z,aws,ec2:Instance,DeleteBucket,user,user-0008,192.168.0.17.213,us-east-1,True,Success,medium,20.72,21656.0,0
evt-0011188,2025-05-12T08:25:13Z,aws,cloudtrail:Trail,RunInstances,service_account,svc-account-014,10.0.8.91,us-east-1,True,Success,medium,25.69,,0
evt-0011189,2025-05-12T08:34:05Z,gcp,cloudsql.instances,compute.firewalls.insert,api_key,user-0130,192.168.1.99.204,europe-west1,False,Success,medium,28.84,,0
evt-0011190,2025-05-12T08:41:11Z,azure,Microsoft.KeyVault/vaults,Microsoft.Sql/servers/write,api_key,user-0143,10.1.79.76,eastus,True,Success,medium,22.98,,0
evt-0011191,2025-05-12T08:44:19Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.KeyVault/vaults/secrets/read,user,user-0098,10.0.160.117,westus2,True,Success,medium,21.92,18550.0,0
evt-0011192,2025-05-12T08:49:04Z,gcp,cloudrun.services,compute.instances.delete,root,root,192.168.0.108.170,us-central1,False,Success,medium,36.45,,0
evt-0011193,2025-05-12T08:49:39Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Authorization/policyAssignments/write,root,root,172.16.91.208,westeurope,False,Success,high,53.04,,0
evt-0011194,2025-05-12T09:11:18Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.KeyVault/vaults/secrets/read,assumed_role,assumed-role/deploy-role-016,172.17.245.225,southeastasia,False,Failure,low,24.15,24693.0,0
evt-0011195,2025-05-12T09:16:59Z,aws,cloudtrail:Trail,DeleteRole,user,user-0115,10.0.48.242,ap-southeast-1,True,Denied,low,47.09,23606.0,0
evt-0011196,2025-05-12T09:39:38Z,aws,iam:Role,RunInstances,service_account,svc-account-026,10.1.197.13,eu-central-1,True,Success,high,34.0,,0
evt-0011197,2025-05-12T09:42:47Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Authorization/policyAssignments/write,root,root,172.16.238.66,westeurope,True,Failure,low,35.09,,0
evt-0011198,2025-05-12T09:59:11Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Web/sites/write,user,user-0021,10.0.139.249,westeurope,True,Failure,low,21.24,6460.0,0
evt-0011199,2025-05-12T10:11:13Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Sql/servers/write,api_key,user-0042,192.168.1.111.31,southeastasia,False,Success,low,16.77,,0
evt-0011200,2025-05-12T10:13:04Z,aws,cloudtrail:Trail,DescribeInstances,assumed_role,assumed-role/deploy-role-002,192.168.1.171.30,ap-southeast-1,False,Success,low,27.13,16915.0,0
evt-0011201,2025-05-12T10:18:07Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Compute/virtualMachines/delete,user,user-0061,192.168.0.200.27,northeurope,False,Success,low,14.4,16756.0,0
evt-0011202,2025-05-12T10:34:11Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Network/networkSecurityGroups/write,api_key,user-0067,10.1.138.61,westus2,True,Success,medium,31.94,,0
